Gender,Expertise,Ages,Level1,Level2,Level3,Subs,Annual_income,Job_status,Commitment,Time,State,Platform,Device,Completed,Churn,Time counts
Male,beginner,40,289,281,288,annual,61977,employed,high,06:00-12:00,Active,ios,laptop,858,low,4
Male,beginner,37,313,250,NaN,monthly,29548,self_employed,medium,06:00-12:00,Active,android,other,563,medium,2
Male,beginner,29,114,NaN,NaN,monthly,30889,unemployed,low,18:00-00:00,Inactive,android,phone,114,high,1
Male,beginner,31,319,305,NaN,annual,23197,unemployed,medium,12:00-18:00,Active,ios,phone,624,medium,4
Male,beginner,27,327,48,NaN,monthly,65669,employed,medium,00:00-06:00,Active,ios,tablet,375,medium,2
Male,beginner,37,284,255,NaN,monthly,33071,other,medium,00:00-06:00,Active,ios,phone,539,medium,2
Male,beginner,34,306,320,NaN,annual,56745,self_employed,medium,12:00-18:00,Active,ios,other,626,medium,3
Male,beginner,36,304,230,NaN,annual,34117,employed,medium,00:00-06:00,Active,ios,phone,534,medium,2
Male,beginner,35,321,176,NaN,monthly,38214,unemployed,medium,12:00-18:00,Active,android,laptop,497,medium,3
Male,beginner,37,318,301,140,annual,46618,employed,high,18:00-00:00,Active,android,phone,759,low,2
Male,beginner,33,329,186,NaN,monthly,19429,employed,medium,06:00-12:00,Active,android,other,515,medium,2
Male,beginner,38,116,NaN,NaN,monthly,29651,other,low,00:00-06:00,Active,android,phone,116,high,1
Male,beginner,26,310,290,219,annual,64558,other,high,06:00-12:00,Active,ios,laptop,819,low,4
Male,beginner,31,282,298,NaN,monthly,34042,unemployed,medium,06:00-12:00,Active,ios,laptop,580,medium,4
Male,beginner,40,287,112,NaN,annual,47859,self_employed,medium,12:00-18:00,Active,android,other,399,medium,3
Male,beginner,34,325,316,17,annual,22791,other,high,06:00-12:00,Active,android,phone,658,low,3
Male,beginner,34,308,NaN,NaN,annual,40520,other,low,06:00-12:00,Active,android,laptop,308,high,1
Male,beginner,34,307,326,318,monthly,40540,unemployed,high,12:00-18:00,Active,android,phone,951,low,4
Male,beginner,34,300,94,NaN,annual,25942,self_employed,medium,00:00-06:00,Active,android,other,394,medium,2
Male,beginner,26,298,64,NaN,monthly,21522,employed,medium,12:00-18:00,Active,android,laptop,362,medium,4
Male,beginner,28,300,197,NaN,monthly,55515,other,medium,18:00-00:00,Active,android,tablet,497,medium,4
Male,beginner,33,282,327,1,monthly,32069,unemployed,high,18:00-00:00,Active,android,phone,610,low,4
Male,beginner,31,322,289,284,monthly,61839,employed,high,18:00-00:00,Active,ios,tablet,895,low,3
Male,beginner,38,327,327,262,annual,44723,other,high,06:00-12:00,Active,android,phone,916,low,3
Male,beginner,29,331,313,295,annual,33254,unemployed,high,18:00-00:00,Active,ios,phone,939,low,4
Male,beginner,32,316,235,NaN,monthly,35366,self_employed,medium,18:00-00:00,Active,android,other,551,medium,2
Male,beginner,26,110,NaN,NaN,annual,65451,unemployed,low,18:00-00:00,Active,android,laptop,110,high,1
Male,beginner,33,309,323,26,monthly,30763,unemployed,high,12:00-18:00,Active,ios,other,658,low,4
Male,beginner,28,187,NaN,NaN,monthly,65228,employed,low,00:00-06:00,Inactive,ios,tablet,187,high,1
Male,beginner,35,197,NaN,NaN,annual,36061,other,low,06:00-12:00,Inactive,android,other,197,high,1
Male,beginner,33,319,265,NaN,monthly,54198,other,medium,12:00-18:00,Active,ios,tablet,584,medium,4
Male,beginner,38,304,322,291,annual,44442,self_employed,high,12:00-18:00,Active,ios,laptop,917,low,4
Male,beginner,35,321,332,83,monthly,29181,self_employed,high,12:00-18:00,Active,android,other,736,low,2
Male,beginner,38,303,158,NaN,annual,63089,other,medium,18:00-00:00,Active,android,other,461,medium,2
Male,beginner,28,304,314,292,annual,27836,other,high,12:00-18:00,Active,android,tablet,910,low,2
Male,beginner,30,311,NaN,NaN,annual,46104,unemployed,low,18:00-00:00,Active,ios,tablet,311,high,1
Male,beginner,26,309,289,187,annual,27967,unemployed,high,00:00-06:00,Active,android,phone,785,low,3
Male,beginner,28,287,81,NaN,annual,36575,self_employed,medium,00:00-06:00,Active,android,other,368,medium,2
Male,beginner,28,304,60,NaN,annual,41746,self_employed,medium,06:00-12:00,Active,ios,other,364,medium,3
Male,beginner,28,310,70,NaN,monthly,53386,unemployed,medium,12:00-18:00,Active,android,phone,380,medium,2
Male,beginner,36,323,21,NaN,monthly,20947,unemployed,medium,00:00-06:00,Active,android,other,344,medium,2
Male,beginner,31,310,221,NaN,annual,53099,other,medium,12:00-18:00,Active,ios,laptop,531,medium,3
Male,beginner,32,287,304,NaN,monthly,59542,other,medium,18:00-00:00,Active,ios,laptop,591,medium,3
Male,beginner,38,330,3,NaN,annual,24522,other,medium,18:00-00:00,Active,ios,tablet,333,medium,2
Male,beginner,35,294,141,NaN,monthly,20968,unemployed,medium,12:00-18:00,Active,ios,other,435,medium,4
Male,beginner,28,290,209,NaN,monthly,52773,other,medium,18:00-00:00,Active,ios,phone,499,medium,2
Male,beginner,36,327,280,223,annual,23388,other,high,00:00-06:00,Active,ios,tablet,830,low,2
Male,beginner,39,330,301,306,annual,28688,unemployed,high,18:00-00:00,Active,android,phone,937,low,3
Male,beginner,33,331,323,89,annual,42265,employed,high,00:00-06:00,Active,android,other,743,low,4
Male,beginner,31,313,210,NaN,monthly,41486,self_employed,medium,18:00-00:00,Active,android,tablet,523,medium,4
Male,beginner,27,300,73,NaN,annual,49614,self_employed,medium,06:00-12:00,Active,ios,tablet,373,medium,4
Male,beginner,26,299,167,NaN,monthly,58179,employed,medium,12:00-18:00,Active,ios,tablet,466,medium,3
Male,beginner,28,16,NaN,NaN,annual,57955,employed,low,06:00-12:00,Active,android,other,16,high,1
Male,beginner,33,331,283,NaN,monthly,47182,employed,medium,06:00-12:00,Active,ios,phone,614,medium,4
Male,beginner,29,296,321,62,monthly,65108,other,high,12:00-18:00,Active,ios,laptop,679,low,2
Male,beginner,29,159,NaN,NaN,annual,67266,other,low,06:00-12:00,Active,ios,other,159,high,1
Male,beginner,27,283,187,NaN,monthly,38300,unemployed,medium,18:00-00:00,Active,android,other,470,medium,4
Male,beginner,26,286,311,205,monthly,43757,unemployed,high,18:00-00:00,Active,android,tablet,802,low,4
Male,beginner,36,314,28,NaN,monthly,22603,other,medium,00:00-06:00,Active,ios,phone,342,medium,3
Male,beginner,38,333,326,134,monthly,52163,self_employed,high,00:00-06:00,Active,ios,other,793,low,2
Male,beginner,39,149,NaN,NaN,annual,50813,other,low,00:00-06:00,Active,ios,phone,149,high,1
Male,beginner,29,324,41,NaN,monthly,63337,unemployed,medium,06:00-12:00,Active,android,tablet,365,medium,4
Male,beginner,38,321,313,100,monthly,36953,unemployed,high,18:00-00:00,Active,android,tablet,734,low,4
Male,beginner,28,307,90,NaN,monthly,30478,self_employed,medium,06:00-12:00,Active,ios,laptop,397,medium,2
Male,beginner,39,311,299,130,monthly,28915,unemployed,high,18:00-00:00,Active,android,phone,740,low,4
Male,beginner,37,301,186,NaN,monthly,64509,other,medium,12:00-18:00,Active,android,tablet,487,medium,4
Male,beginner,33,284,119,NaN,monthly,63843,unemployed,medium,12:00-18:00,Active,android,tablet,403,medium,4
Male,beginner,27,136,NaN,NaN,annual,33664,other,low,18:00-00:00,Inactive,ios,tablet,136,high,1
Male,beginner,32,288,258,NaN,annual,51799,other,medium,12:00-18:00,Active,android,laptop,546,medium,4
Male,beginner,30,72,NaN,NaN,annual,41839,unemployed,low,06:00-12:00,Inactive,android,tablet,72,high,1
Male,beginner,35,304,3,NaN,monthly,25398,unemployed,medium,06:00-12:00,Active,android,phone,307,medium,3
Male,beginner,40,147,NaN,NaN,monthly,38993,self_employed,low,18:00-00:00,Active,ios,other,147,high,1
Male,beginner,26,303,200,NaN,monthly,62148,self_employed,medium,06:00-12:00,Active,ios,laptop,503,medium,2
Male,beginner,28,322,329,161,annual,67795,unemployed,high,00:00-06:00,Active,android,other,812,low,2
Male,beginner,26,286,330,28,monthly,44605,unemployed,high,18:00-00:00,Active,ios,tablet,644,low,3
Male,beginner,38,269,NaN,NaN,annual,49595,other,low,18:00-00:00,Inactive,ios,other,269,high,1
Male,beginner,30,250,NaN,NaN,monthly,62175,employed,low,12:00-18:00,Active,android,tablet,250,high,1
Male,beginner,36,292,219,NaN,annual,55829,other,medium,18:00-00:00,Active,android,laptop,511,medium,4
Male,beginner,40,313,280,104,annual,27877,self_employed,high,00:00-06:00,Active,ios,tablet,697,low,3
Male,beginner,36,323,51,NaN,annual,67171,other,medium,00:00-06:00,Active,ios,laptop,374,medium,2
Male,beginner,38,310,215,NaN,monthly,53920,unemployed,medium,00:00-06:00,Active,android,laptop,525,medium,3
Male,beginner,39,285,322,148,monthly,53585,employed,high,12:00-18:00,Active,android,phone,755,low,4
Male,beginner,36,283,125,NaN,annual,62823,employed,medium,06:00-12:00,Active,ios,phone,408,medium,4
Male,beginner,33,311,235,NaN,annual,28152,other,medium,12:00-18:00,Active,android,other,546,medium,2
Male,beginner,28,284,329,132,annual,56831,self_employed,high,00:00-06:00,Active,ios,laptop,745,low,4
Male,beginner,34,215,NaN,NaN,monthly,56998,other,low,18:00-00:00,Inactive,ios,tablet,215,high,1
Male,beginner,38,133,NaN,NaN,monthly,53745,self_employed,low,06:00-12:00,Inactive,android,tablet,133,high,1
Male,beginner,27,311,188,NaN,annual,34266,self_employed,medium,06:00-12:00,Active,ios,other,499,medium,4
Male,beginner,28,285,19,NaN,annual,37876,other,medium,06:00-12:00,Active,ios,phone,304,medium,3
Male,beginner,29,299,295,NaN,monthly,20451,employed,medium,18:00-00:00,Active,android,tablet,594,medium,4
Male,beginner,30,313,68,NaN,monthly,65429,employed,medium,00:00-06:00,Active,ios,other,381,medium,4
Male,beginner,34,240,NaN,NaN,monthly,65516,unemployed,low,18:00-00:00,Active,android,laptop,240,high,1
Male,beginner,26,302,260,NaN,monthly,53514,unemployed,medium,12:00-18:00,Active,ios,other,562,medium,2
Male,beginner,38,333,305,314,annual,42058,employed,high,00:00-06:00,Active,android,other,952,low,3
Male,beginner,35,292,103,NaN,annual,24218,unemployed,medium,00:00-06:00,Active,ios,tablet,395,medium,2
Male,beginner,39,294,17,NaN,annual,19243,employed,medium,06:00-12:00,Active,android,tablet,311,medium,2
Male,beginner,34,293,318,89,monthly,51760,unemployed,high,06:00-12:00,Active,ios,phone,700,low,3
Male,beginner,37,320,285,73,monthly,60217,other,high,12:00-18:00,Active,android,phone,678,low,4
Male,beginner,28,280,213,NaN,annual,36863,employed,medium,06:00-12:00,Active,ios,phone,493,medium,4
Male,beginner,28,301,77,NaN,monthly,55381,other,medium,06:00-12:00,Active,ios,phone,378,medium,2
Male,beginner,30,294,297,190,monthly,27113,self_employed,high,06:00-12:00,Active,ios,tablet,781,low,2
Male,beginner,30,6,NaN,NaN,annual,20643,other,low,06:00-12:00,Active,android,other,6,high,1
Male,beginner,31,298,291,NaN,annual,27757,employed,medium,00:00-06:00,Active,ios,phone,589,medium,4
Male,beginner,27,215,NaN,NaN,annual,29662,self_employed,low,18:00-00:00,Active,ios,phone,215,high,1
Male,beginner,37,315,287,302,monthly,34990,self_employed,high,06:00-12:00,Active,android,tablet,904,low,4
Male,beginner,28,319,210,NaN,monthly,60267,self_employed,medium,12:00-18:00,Active,android,other,529,medium,4
Male,beginner,30,139,NaN,NaN,monthly,41994,employed,low,00:00-06:00,Active,ios,laptop,139,high,1
Male,beginner,37,323,140,NaN,monthly,63547,self_employed,medium,12:00-18:00,Active,ios,phone,463,medium,4
Male,beginner,37,295,98,NaN,monthly,36284,self_employed,medium,00:00-06:00,Active,ios,laptop,393,medium,3
Male,beginner,27,303,320,NaN,monthly,39356,unemployed,medium,06:00-12:00,Active,ios,laptop,623,medium,4
Male,beginner,39,313,333,239,annual,58187,unemployed,high,00:00-06:00,Active,ios,other,885,low,2
Male,beginner,37,329,316,306,annual,22515,other,high,18:00-00:00,Active,ios,other,951,low,2
Male,beginner,37,294,299,270,annual,62781,employed,high,12:00-18:00,Active,ios,phone,863,low,2
Male,beginner,40,329,101,NaN,annual,44026,employed,medium,12:00-18:00,Active,android,tablet,430,medium,3
Male,beginner,38,333,292,141,annual,32267,other,high,06:00-12:00,Active,android,other,766,low,4
Male,beginner,36,253,NaN,NaN,monthly,24347,other,low,18:00-00:00,Active,android,other,253,high,1
Male,beginner,28,318,309,297,monthly,26220,unemployed,high,18:00-00:00,Active,android,laptop,924,low,2
Male,beginner,32,302,333,NaN,annual,34050,employed,medium,06:00-12:00,Active,ios,other,635,medium,4
Male,beginner,32,332,NaN,NaN,monthly,34884,self_employed,low,12:00-18:00,Active,ios,tablet,332,high,1
Male,beginner,28,110,NaN,NaN,annual,59128,unemployed,low,06:00-12:00,Inactive,android,laptop,110,high,1
Male,beginner,38,130,NaN,NaN,annual,64852,self_employed,low,06:00-12:00,Inactive,android,tablet,130,high,1
Male,beginner,30,229,NaN,NaN,monthly,30785,unemployed,low,06:00-12:00,Active,android,phone,229,high,1
Male,beginner,32,281,283,NaN,annual,64002,employed,medium,12:00-18:00,Active,android,phone,564,medium,4
Male,beginner,30,309,230,NaN,annual,62414,self_employed,medium,12:00-18:00,Active,android,phone,539,medium,3
Male,beginner,40,316,19,NaN,monthly,31573,unemployed,medium,12:00-18:00,Active,ios,tablet,335,medium,4
Male,beginner,32,280,182,NaN,monthly,20831,self_employed,medium,12:00-18:00,Active,ios,laptop,462,medium,2
Male,beginner,32,306,47,NaN,monthly,20470,employed,medium,18:00-00:00,Active,ios,phone,353,medium,3
Male,beginner,34,285,116,NaN,annual,50559,employed,medium,18:00-00:00,Active,android,laptop,401,medium,3
Male,beginner,33,289,315,87,monthly,30762,self_employed,high,12:00-18:00,Active,android,tablet,691,low,3
Male,beginner,27,316,328,8,monthly,45652,other,high,00:00-06:00,Active,android,tablet,652,low,4
Male,beginner,34,305,316,186,annual,50629,other,high,00:00-06:00,Active,ios,phone,807,low,4
Male,beginner,35,287,286,NaN,annual,37698,unemployed,medium,06:00-12:00,Active,android,tablet,573,medium,4
Male,beginner,37,303,295,98,annual,37551,other,high,18:00-00:00,Active,ios,tablet,696,low,4
Male,beginner,33,300,328,115,monthly,59133,employed,high,06:00-12:00,Active,ios,laptop,743,low,4
Male,beginner,35,313,293,80,monthly,64256,self_employed,high,12:00-18:00,Active,ios,tablet,686,low,4
Male,beginner,32,226,NaN,NaN,monthly,24374,other,low,12:00-18:00,Active,android,phone,226,high,1
Male,beginner,29,292,296,86,monthly,46659,self_employed,high,06:00-12:00,Active,android,tablet,674,low,4
Male,beginner,31,307,37,NaN,annual,59875,unemployed,medium,18:00-00:00,Active,android,laptop,344,medium,2
Male,beginner,30,33,NaN,NaN,annual,43979,self_employed,low,06:00-12:00,Active,ios,tablet,33,high,1
Male,beginner,34,312,245,NaN,annual,30504,self_employed,medium,00:00-06:00,Active,ios,laptop,557,medium,4
Male,beginner,37,299,297,NaN,monthly,58030,self_employed,medium,00:00-06:00,Active,android,phone,596,medium,3
Male,beginner,29,330,34,NaN,monthly,53173,self_employed,medium,06:00-12:00,Active,android,other,364,medium,2
Male,beginner,26,106,NaN,NaN,monthly,37950,other,low,06:00-12:00,Active,ios,phone,106,high,1
Male,beginner,32,301,182,NaN,annual,59176,unemployed,medium,00:00-06:00,Active,ios,other,483,medium,2
Male,beginner,28,287,113,NaN,monthly,49887,self_employed,medium,18:00-00:00,Active,android,other,400,medium,4
Male,beginner,40,292,312,NaN,monthly,46179,unemployed,medium,06:00-12:00,Active,android,tablet,604,medium,3
Male,beginner,38,105,NaN,NaN,monthly,67291,other,low,18:00-00:00,Inactive,android,phone,105,high,1
Male,beginner,30,322,318,147,annual,47330,unemployed,high,06:00-12:00,Active,android,phone,787,low,2
Male,beginner,26,331,309,332,annual,36858,self_employed,high,12:00-18:00,Active,android,other,972,low,2
Male,beginner,30,288,113,NaN,annual,56739,other,medium,12:00-18:00,Active,android,phone,401,medium,2
Male,beginner,27,310,310,45,monthly,20547,employed,high,00:00-06:00,Active,ios,tablet,665,low,3
Male,beginner,32,11,NaN,NaN,annual,33449,self_employed,low,00:00-06:00,Inactive,ios,laptop,11,high,1
Male,beginner,37,316,327,NaN,monthly,47035,employed,medium,00:00-06:00,Active,ios,other,643,medium,4
Male,beginner,27,151,NaN,NaN,annual,45408,self_employed,low,06:00-12:00,Active,android,phone,151,high,1
Male,beginner,37,320,308,223,annual,37047,other,high,12:00-18:00,Active,android,laptop,851,low,2
Male,beginner,38,331,48,NaN,annual,29777,unemployed,medium,18:00-00:00,Active,android,phone,379,medium,3
Male,beginner,40,321,70,NaN,annual,28842,employed,medium,18:00-00:00,Active,ios,laptop,391,medium,3
Male,beginner,37,329,314,221,annual,49368,unemployed,high,12:00-18:00,Active,android,phone,864,low,2
Male,beginner,26,299,333,NaN,annual,41996,self_employed,medium,12:00-18:00,Active,android,laptop,632,medium,4
Male,beginner,30,267,NaN,NaN,annual,56962,employed,low,18:00-00:00,Active,android,phone,267,high,1
Male,beginner,30,125,NaN,NaN,annual,51768,self_employed,low,12:00-18:00,Inactive,android,tablet,125,high,1
Male,beginner,32,231,NaN,NaN,monthly,45479,other,low,06:00-12:00,Inactive,android,phone,231,high,1
Male,beginner,36,304,277,NaN,annual,63074,other,medium,00:00-06:00,Active,android,tablet,581,medium,2
Male,beginner,29,102,NaN,NaN,annual,45834,unemployed,low,00:00-06:00,Inactive,android,laptop,102,high,1
Male,beginner,34,323,126,NaN,annual,42774,self_employed,medium,12:00-18:00,Active,android,other,449,medium,3
Male,beginner,30,329,280,40,annual,30190,unemployed,high,18:00-00:00,Active,ios,tablet,649,low,2
Male,beginner,36,328,312,229,annual,47138,employed,high,12:00-18:00,Active,ios,tablet,869,low,2
Male,beginner,38,277,NaN,NaN,annual,48915,employed,low,06:00-12:00,Inactive,ios,other,277,high,1
Male,beginner,37,296,84,NaN,annual,62724,other,medium,06:00-12:00,Active,android,other,380,medium,2
Male,beginner,28,39,NaN,NaN,monthly,39071,employed,low,00:00-06:00,Active,ios,other,39,high,1
Male,beginner,38,323,328,29,monthly,38633,unemployed,high,12:00-18:00,Active,ios,other,680,low,2
Male,beginner,30,295,294,282,annual,38401,employed,high,12:00-18:00,Active,android,phone,871,low,3
Male,beginner,35,318,296,324,annual,66436,employed,high,18:00-00:00,Active,android,other,938,low,3
Male,beginner,26,283,292,237,monthly,23038,other,high,06:00-12:00,Active,android,laptop,812,low,2
Male,beginner,31,291,295,294,monthly,64395,self_employed,high,06:00-12:00,Active,ios,laptop,880,low,2
Male,beginner,40,317,113,NaN,monthly,35861,self_employed,medium,12:00-18:00,Active,android,other,430,medium,2
Male,beginner,33,293,NaN,NaN,annual,28971,unemployed,low,00:00-06:00,Inactive,android,other,293,high,1
Male,beginner,34,312,315,253,annual,43197,unemployed,high,00:00-06:00,Active,android,other,880,low,4
Male,beginner,33,272,NaN,NaN,monthly,62460,other,low,18:00-00:00,Active,android,other,272,high,1
Male,beginner,39,310,281,321,annual,41341,unemployed,high,06:00-12:00,Active,android,tablet,912,low,4
Male,beginner,31,284,244,NaN,annual,30476,employed,medium,12:00-18:00,Active,android,phone,528,medium,3
Male,beginner,36,321,285,276,monthly,33531,other,high,18:00-00:00,Active,ios,other,882,low,3
Male,beginner,35,306,331,NaN,monthly,30454,self_employed,medium,18:00-00:00,Active,android,phone,637,medium,4
Male,beginner,32,319,314,NaN,monthly,63887,unemployed,medium,00:00-06:00,Active,ios,laptop,633,medium,3
Male,beginner,31,297,129,NaN,monthly,30488,employed,medium,12:00-18:00,Active,android,phone,426,medium,4
Male,beginner,26,290,304,170,annual,19492,employed,high,18:00-00:00,Active,android,tablet,764,low,4
Male,beginner,28,296,285,55,annual,64806,unemployed,high,06:00-12:00,Active,android,laptop,636,low,3
Male,beginner,29,332,322,276,monthly,30949,other,high,18:00-00:00,Active,ios,other,930,low,3
Male,beginner,31,303,214,NaN,monthly,58863,employed,medium,06:00-12:00,Active,ios,phone,517,medium,4
Male,beginner,26,307,112,NaN,monthly,61423,employed,medium,00:00-06:00,Active,ios,laptop,419,medium,3
Male,beginner,32,69,NaN,NaN,annual,38759,self_employed,low,18:00-00:00,Active,android,other,69,high,1
Male,beginner,26,137,NaN,NaN,annual,56327,self_employed,low,00:00-06:00,Active,android,other,137,high,1
Male,beginner,32,300,294,NaN,monthly,25467,unemployed,medium,06:00-12:00,Active,ios,other,594,medium,2
Male,beginner,26,296,115,NaN,monthly,58874,employed,medium,00:00-06:00,Active,android,laptop,411,medium,2
Male,beginner,29,325,189,NaN,monthly,36324,employed,medium,18:00-00:00,Active,ios,other,514,medium,3
Male,beginner,26,285,66,NaN,monthly,52857,other,medium,00:00-06:00,Active,android,tablet,351,medium,4
Male,beginner,40,292,136,NaN,annual,41191,employed,medium,06:00-12:00,Active,ios,tablet,428,medium,3
Male,beginner,36,183,NaN,NaN,monthly,59158,employed,low,12:00-18:00,Active,android,tablet,183,high,1
Male,beginner,39,237,NaN,NaN,monthly,44932,self_employed,low,00:00-06:00,Inactive,android,laptop,237,high,1
Male,beginner,36,299,NaN,NaN,annual,60276,self_employed,low,06:00-12:00,Inactive,android,laptop,299,high,1
Male,beginner,33,1,NaN,NaN,annual,60543,unemployed,low,06:00-12:00,Active,android,phone,1,high,1
Male,beginner,28,320,65,NaN,annual,29617,employed,medium,12:00-18:00,Active,ios,tablet,385,medium,4
Male,beginner,33,305,95,NaN,annual,35081,unemployed,medium,18:00-00:00,Active,android,other,400,medium,4
Male,beginner,40,283,306,160,monthly,53922,unemployed,high,00:00-06:00,Active,ios,tablet,749,low,3
Male,beginner,40,287,101,NaN,annual,38322,employed,medium,00:00-06:00,Active,ios,laptop,388,medium,2
Male,beginner,35,303,286,292,monthly,31678,other,high,06:00-12:00,Active,ios,tablet,881,low,2
Male,beginner,30,299,179,NaN,monthly,20430,other,medium,18:00-00:00,Active,ios,tablet,478,medium,3
Male,beginner,32,300,328,249,annual,63929,unemployed,high,18:00-00:00,Active,android,other,877,low,3
Male,beginner,39,329,258,NaN,monthly,20791,other,medium,18:00-00:00,Active,android,other,587,medium,3
Male,beginner,27,319,318,NaN,annual,45168,other,medium,18:00-00:00,Active,android,phone,637,medium,2
Male,beginner,35,285,166,NaN,annual,30373,employed,medium,12:00-18:00,Active,ios,other,451,medium,4
Male,beginner,39,196,NaN,NaN,annual,54032,self_employed,low,12:00-18:00,Active,ios,tablet,196,high,1
Male,beginner,26,308,314,97,monthly,23489,unemployed,high,06:00-12:00,Active,ios,phone,719,low,2
Male,beginner,31,323,327,NaN,annual,30669,unemployed,medium,12:00-18:00,Active,ios,phone,650,medium,3
Male,beginner,30,322,48,NaN,annual,42896,self_employed,medium,12:00-18:00,Active,ios,phone,370,medium,2
Male,beginner,27,292,131,NaN,monthly,42527,employed,medium,00:00-06:00,Active,android,other,423,medium,3
Male,beginner,38,327,8,NaN,annual,48865,other,medium,12:00-18:00,Active,ios,tablet,335,medium,2
Male,beginner,35,303,322,270,monthly,57134,employed,high,18:00-00:00,Active,android,tablet,895,low,4
Male,beginner,40,332,210,NaN,annual,63874,employed,medium,12:00-18:00,Active,android,other,542,medium,2
Male,beginner,36,323,136,NaN,annual,46681,unemployed,medium,06:00-12:00,Active,android,phone,459,medium,2
Male,beginner,27,285,324,NaN,annual,22633,self_employed,medium,12:00-18:00,Active,ios,tablet,609,medium,4
Male,beginner,35,325,175,NaN,monthly,45383,unemployed,medium,12:00-18:00,Active,android,other,500,medium,4
Male,beginner,40,288,324,35,monthly,29394,employed,high,00:00-06:00,Active,ios,laptop,647,low,4
Male,beginner,34,315,288,118,annual,47753,unemployed,high,00:00-06:00,Active,android,other,721,low,4
Male,beginner,31,307,333,268,annual,52981,unemployed,high,06:00-12:00,Active,android,laptop,908,low,3
Male,beginner,39,3,NaN,NaN,annual,45577,employed,low,12:00-18:00,Inactive,ios,tablet,3,high,1
Male,beginner,33,88,NaN,NaN,annual,46714,employed,low,06:00-12:00,Inactive,ios,phone,88,high,1
Male,beginner,30,303,296,211,annual,59256,self_employed,high,12:00-18:00,Active,ios,tablet,810,low,4
Male,beginner,36,281,208,NaN,monthly,55786,unemployed,medium,00:00-06:00,Active,ios,laptop,489,medium,3
Male,beginner,29,294,214,NaN,annual,42424,self_employed,medium,06:00-12:00,Active,ios,other,508,medium,3
Male,beginner,36,286,35,NaN,monthly,40404,unemployed,medium,06:00-12:00,Active,ios,laptop,321,medium,3
Male,beginner,38,306,293,320,annual,63840,employed,high,12:00-18:00,Active,ios,phone,919,low,2
Male,beginner,35,6,NaN,NaN,monthly,26763,other,low,00:00-06:00,Inactive,ios,phone,6,high,1
Female,beginner,37,124,NaN,NaN,monthly,49118,employed,low,12:00-18:00,Active,android,phone,124,high,1
Male,beginner,35,109,NaN,NaN,monthly,29616,employed,low,12:00-18:00,Inactive,ios,phone,109,high,1
Male,beginner,28,285,218,NaN,annual,46655,other,medium,06:00-12:00,Active,android,other,503,medium,3
Female,beginner,37,330,148,NaN,annual,50816,other,medium,00:00-06:00,Active,android,other,478,medium,3
Female,beginner,33,319,277,NaN,annual,35958,employed,medium,12:00-18:00,Active,android,other,596,medium,4
Male,beginner,39,325,316,35,annual,57618,other,high,12:00-18:00,Active,ios,phone,676,low,2
Male,beginner,37,280,195,NaN,annual,50699,unemployed,medium,00:00-06:00,Active,android,phone,475,medium,4
Male,beginner,33,293,151,NaN,annual,33125,employed,medium,12:00-18:00,Active,ios,phone,444,medium,3
Male,beginner,40,110,NaN,NaN,monthly,34179,self_employed,low,00:00-06:00,Active,android,tablet,110,high,1
Female,beginner,40,235,NaN,NaN,annual,54401,other,low,12:00-18:00,Active,ios,phone,235,high,1
Female,beginner,27,14,NaN,NaN,annual,37451,other,low,06:00-12:00,Inactive,ios,laptop,14,high,1
Female,beginner,33,298,230,NaN,monthly,42818,other,medium,12:00-18:00,Active,ios,tablet,528,medium,3
Female,beginner,30,297,208,NaN,annual,46670,employed,medium,12:00-18:00,Active,android,laptop,505,medium,2
Female,beginner,37,330,250,NaN,annual,19330,self_employed,medium,12:00-18:00,Active,android,laptop,580,medium,2
Female,beginner,40,328,134,NaN,monthly,20530,self_employed,medium,12:00-18:00,Active,ios,laptop,462,medium,2
Female,beginner,28,289,28,NaN,annual,49610,self_employed,medium,12:00-18:00,Active,android,laptop,317,medium,2
Female,beginner,32,299,295,237,annual,39010,unemployed,high,18:00-00:00,Active,android,phone,831,low,2
Male,beginner,27,294,282,115,monthly,32842,self_employed,high,00:00-06:00,Active,android,other,691,low,4
Male,beginner,28,304,332,221,monthly,45244,self_employed,high,06:00-12:00,Active,ios,tablet,857,low,3
Female,beginner,34,322,315,174,monthly,42708,other,high,06:00-12:00,Active,android,tablet,811,low,4
Female,beginner,29,313,89,NaN,monthly,47606,unemployed,medium,00:00-06:00,Active,ios,other,402,medium,3
Male,beginner,33,174,NaN,NaN,annual,44901,unemployed,low,06:00-12:00,Inactive,ios,phone,174,high,1
Female,beginner,30,313,76,NaN,monthly,43860,unemployed,medium,12:00-18:00,Active,ios,phone,389,medium,3
Female,beginner,36,320,333,309,monthly,60889,other,high,00:00-06:00,Active,android,laptop,962,low,3
Male,beginner,29,307,138,NaN,monthly,32864,other,medium,12:00-18:00,Active,ios,laptop,445,medium,4
Female,beginner,36,328,313,212,monthly,25800,self_employed,high,06:00-12:00,Active,ios,other,853,low,4
Female,beginner,37,303,293,55,monthly,57246,employed,high,00:00-06:00,Active,ios,other,651,low,2
Male,beginner,40,328,324,171,annual,44254,employed,high,06:00-12:00,Active,ios,other,823,low,2
Male,beginner,30,311,315,199,annual,53657,other,high,00:00-06:00,Active,android,laptop,825,low,4
Female,beginner,31,319,283,NaN,monthly,32773,unemployed,medium,18:00-00:00,Active,android,laptop,602,medium,3
